

edge_times[1], 0x35CB,
edge_times[2], 0x19CE,

edge_times[3], 0x03BC,
edge_times[4], 0x02A5,
edge_times[5], 0x035C,
edge_times[6], 0x0282,
edge_times[7], 0x0358,
edge_times[8], 0x02C3,
edge_times[9], 0x0339,
edge_times[10], 0x02C6,
edge_times[11], 0x033A,
edge_times[12], 0x02A0,
edge_times[13], 0x035F,
edge_times[14], 0x029F,
edge_times[15], 0x0338,
edge_times[16], 0x02C8,
edge_times[17], 0x033A,
edge_times[18], 0x02A0,
edge_times[19], 0x033B,
edge_times[20], 0x0951,
edge_times[21], 0x0361,
edge_times[22], 0x092D,
edge_times[23], 0x035F,
edge_times[24], 0x0933,
edge_times[25], 0x0360,
edge_times[26], 0x094E,
edge_times[27], 0x0343,
edge_times[28], 0x094D,
edge_times[29], 0x035D,
edge_times[30], 0x0936,
edge_times[31], 0x035F,
edge_times[32], 0x094F,
edge_times[33], 0x033F,
edge_times[34], 0x0951,
edge_times[35], 0x035F,
edge_times[36], 0x02A4,
edge_times[37], 0x0363,
edge_times[38], 0x027B,
edge_times[39], 0x035C,
edge_times[40], 0x094E,
edge_times[41], 0x033E,
edge_times[42], 0x0950,
edge_times[43], 0x0337,
edge_times[44], 0x02CA,
edge_times[45], 0x033C,
edge_times[46], 0x02A3,
edge_times[47], 0x0335,
edge_times[48], 0x0976,
edge_times[49], 0x033E,
edge_times[50], 0x02A3,
edge_times[51], 0x035B,
edge_times[52], 0x0951,
edge_times[53], 0x033B,
edge_times[54], 0x094F,
edge_times[55], 0x033A,
edge_times[56], 0x02C9,
edge_times[57], 0x033B,
edge_times[58], 0x02A4,
edge_times[59], 0x0357,
edge_times[60], 0x0000,
edge_times[61], 0x0000,
edge_times[62], 0x0000,
edge_times[63], 0x0000,
edge_times[64], 0x0000,
edge_times[65], 0x0000,
edge_times[66], 0x0000,
edge_times[67], 0x0000,
edge_times[68], 0x0000,
edge_times[69], 0x0000,
